Id,SalePrice
1558,6704.140500002453
1559,9023.090273608483
1560,9051.742104211036
1561,15031.656426742353
1562,9056.363367211452
1563,9036.95406260973
1564,10602.637967148825
1565,13222.89408838164
1566,23178.943096466275
1567,9750.47706987313
1568,20879.40262746197
1569,21067.0259052786
1570,12509.371081118268
1571,11188.61411560091
1572,11847.60621945947
1573,20584.566048035747
1574,13772.824385430518
1575,15735.012655404862
1576,16305.276509655523
1577,10265.285768118862
1578,15713.75484560299
1579,12550.96244812195
1580,12138.745788485336
1581,16700.856622490654
1582,8757.829777384934
1583,16451.3084204685
1584,13652.671547419857
1585,6219.832137559424
1586,7655.196425486938
1587,9210.713551425171
1588,12543.568427321268
1589,13075.937924968603
1590,8257.809120740509
1591,7596.968511681771
1592,7535.967840076337
1593,9041.575325610145
1594,10190.11322331216
1595,12044.780107476981
1596,15292.295659965515
1597,19406.14398293104
1598,20773.113578452525
1599,6315.954407967947
1600,6945.370428623864
1601,7681.999750889343
1602,10566.592115745618
1603,9757.871090673783
1604,8795.72413398826
1605,14730.350079115567
1606,12678.509306933265
1607,18133.448152617988
1608,15030.732174142264
1609,12311.58102470066
1610,11192.311126001208
1611,17101.982250926318
1612,13476.139300804149
1613,15097.278361348173
1614,4466.524955203611
1615,2833.0625266584684
1616,3015.7564572747215
1617,3336.16402530318
1618,8128.413756728987
1619,14039.009134254156
1620,13429.002418199962
1621,11980.69859387129
1622,13028.801042364386
1623,14635.152061307133
1624,16695.311106890178
1625,13862.476887638477
1626,13895.749981241417
1627,13104.589755571127
1628,16163.865861842962
1629,10709.851268758357
1630,14536.257033098344
1631,11140.552980396635
1632,12432.658115311438
1633,10385.438606129552
1634,10464.00007713653
1635,10906.717072575877
1636,9750.47706987313
1637,15888.438587018492
1638,16850.585543703957
1639,14844.957401525782
1640,17396.81883035251
1641,14287.63308367625
1642,10516.682475341193
1643,11273.645354808483
1644,12013.04743487414
1645,13849.537351237319
1646,12336.535844902886
1647,13277.424991786509
1648,10208.906359513843
1649,10345.695744326018
1650,8596.085572370532
1651,10418.711699732492
1652,3221.5567028929945
1653,3168.874304688303
1654,5246.59414967295
1655,4658.769496020715
1656,5132.911079862824
1657,5302.973558277939
1658,5258.60943347399
1659,3730.8198855382507
1660,13741.399797027727
1661,21476.469807115005
1662,18218.47939182553
1663,18678.757186666393
1664,22272.25129578571
1665,16832.100491702353
1666,21733.41202993784
1667,28314.09054252255
1668,15613.011312194023
1669,14893.942789330147
1670,18658.42362946461
1671,17928.264075399726
1672,23067.108531856356
1673,17996.658767805813
1674,14530.711517497839
1675,10601.713714548765
1676,8781.860344987042
1677,13700.732682624104
1678,23180.791601666424
1679,21844.32234194767
1680,13304.228317188856
1681,10860.50444257175
1682,21400.681093908264
1683,7492.5279678725055
1684,12872.602352950518
1685,11064.764267189923
1686,6257.726494162751
1687,10726.487815559842
1688,11021.324394986033
1689,12868.905342550192
1690,11188.61411560091
1691,10097.071794903924
1692,16133.36552604023
1693,10909.489830376086
1694,10739.427351961
1695,9166.349426621222
1696,20474.579988625977
1697,9270.789970430487
1698,18878.39574828418
1699,17255.408182539948
1700,13882.810444840288
1701,16576.082521479577
1702,16175.88114564403
1703,14868.98796912792
1704,15008.550111740304
1705,12950.239571357437
1706,18896.880800285784
1707,11668.301215043524
1708,12310.6567721006
1709,16947.6320667126
1710,11391.025435018877
1711,14121.267615661462
1712,13464.12401700308
1713,15137.021223151736
1714,12862.435574349627
1715,10964.020733780955
1716,12339.308602703153
1717,10011.116303096293
1718,9497.231857450592
1719,13681.323378022382
1720,14463.24107769184
1721,15295.992670365871
1722,14473.86998259282
1723,14430.89223668896
1724,11322.630742612819
1725,15179.536842755508
1726,10807.822044367058
1727,10387.2871113297
1728,11536.133093231765
1729,12154.458082686731
1730,9926.08506388872
1731,11160.886537598446
1732,10139.587414507667
1733,10241.255200516724
1734,10927.05062977766
1735,8996.286948206107
1736,8394.598505552625
1737,21666.865842731902
1738,15526.131567786302
1739,9921.463800888334
1740,9258.774686629418
1741,7643.181141685869
1742,6204.119843358028
1743,6477.69861298232
1744,19820.209147767862
1745,19830.375926368724
1746,13178.52996357769
1747,16199.91171324614
1748,15416.145508376532
1749,13364.3047361942
1750,11461.268632625113
1751,18102.947816815256
1752,8204.202469935728
1753,13409.59311359824
1754,13994.645009450236
1755,19108.53464570461
1756,9016.620505407918
1757,9105.348755015788
1758,12227.474038093205
1759,16389.383496263006
1760,12725.646189537481
1761,13387.41105119625
1762,12568.523247523495
1763,14454.922804291098
1764,11046.27921518826
1765,14348.633755281684
1766,14094.464290259115
1767,18670.43891326568
1768,11139.628727796575
1769,15089.88434054752
1770,10766.230677363346
1771,11069.38553019031
1772,11886.424828662886
1773,12748.75250453953
1774,14921.670367332612
1775,9874.326918284118
1776,14075.979238257452
1777,9093.333471214748
1778,9208.865046224993
1779,10138.663161907636
1780,13362.456230994052
1781,11738.54441264976
1782,6500.804927984369
1783,12846.723280148231
1784,8856.724805593694
1785,11854.075987660035
1786,15415.221255776443
1787,9702.415934668854
1788,5087.622702458815
1789,11501.011494428647
1790,10899.323051775194
1791,15466.055148780957
1792,13429.002418199962
1793,13209.030299380422
1794,10002.79802969555
1795,12293.095972699026
1796,9363.215230438684
1797,10215.376127714408
1798,9026.787284008838
1799,7736.530654294154
1800,9006.453726806998
1801,12919.739235554705
1802,10741.275857161148
1803,10838.32238016979
1804,10348.468502126227
1805,9581.338844058075
1806,6344.606238570501
1807,13489.078837205307
1808,15931.878459222382
1809,11118.370917994645
1810,8761.52678778526
1811,9654.970967864618
1812,11887.657165463024
1813,7835.425682502944
1814,8452.826419357792
1815,4998.894452850916
1816,8908.482951198297
1817,11843.909209059115
1818,11794.923821254779
1819,5339.019409681176
1820,3754.388326840359
1821,7937.093468511972
1822,12126.730504684238
1823,8767.534429685766
1824,9190.37999422336
1825,6921.3398610217555
1826,7380.693403262558
1827,7655.196425486938
1828,8995.362695606018
1829,11229.281230004504
1830,11438.162317623064
1831,12748.75250453953
1832,6771.610939808452
1833,9833.659803880495
1834,7447.239590468467
1835,9386.321545440762
1836,8635.828434174095
1837,6362.167037972045
1838,12163.700608687534
1839,4634.738928418577
1840,12748.75250453953
1841,12442.82489391233
1842,10464.00007713653
1843,13769.127375030192
1844,8862.27032119417
1845,17393.121819952183
1846,17174.99820633282
1847,18708.333269869065
1848,7709.727328891808
1849,15763.664486007416
1850,11229.281230004504
1851,11428.919791622262
1852,9538.823224454303
1853,6522.062737786269
1854,12702.539874535403
1855,20650.187982641568
1856,14533.484275298106
1857,26790.922257587226
1858,9576.717581057688
1859,7930.623700311407
1860,9969.52493609258
1861,7879.789807306894
1862,17634.351748573623
1863,14014.978566652018
1864,14049.175912855077
1865,15831.134925813414
1866,16025.227971830638
1867,13314.395095789776
1868,16772.948325297097
1869,10019.434576497035
1870,13574.11007641285
1871,15632.420616795745
1872,13456.729996202426
1873,20400.639780619415
1874,11446.480591023806
1875,17846.92984659251
1876,12137.821535885247
1877,14239.571948471974
1878,15068.626530745649
1879,16994.768949316785
1880,8433.4171147561
1881,16387.53499106283
1882,16686.992833489436
1883,11754.256706851156
1884,14693.3799751123
1885,19186.17186411153
1886,17734.1710293825
1887,12386.445485307311
1888,14712.789279714052
1889,12773.707324741757
1890,12745.055494139175
1891,5334.398146680731
1892,7565.5439232789795
1893,14734.971342116012
1894,14551.04507469965
1895,14522.393244097097
1896,9719.052481470339
1897,8169.080871132581
1898,7285.4953854540945
1899,10371.574817128305
1900,8580.373278169136
1901,15770.13425420798
1902,17236.923130538315
1903,12372.581696306093
1904,10990.824059183302
1905,17040.057326720824
1906,17738.79229238289
1907,21357.241221704433
1908,3401.7859599090298
1909,3554.287638922571
1910,3633.7733625296387
1911,18077.06874401297
1912,22974.68327184813
1913,12772.783072141669
1914,9849.37209808189
1915,8819.754701590427
1916,20131.68227399551
1917,14349.558007881744
1918,11241.296513805573
1919,11964.062047069805
1920,14941.079671934305
1921,19710.223088358063
1922,18980.06353429318
1923,15788.619306209643
1924,18661.196387264878
1925,12825.46547034636
1926,18711.106027669302
1927,14099.085553259501
1928,15990.10637302755
1929,8707.92013698048
1930,9414.973376043286
1931,9294.820538032654
1932,11965.910552269983
1933,13811.642994633992
1934,11452.026106624311
1935,10476.01536093757
1936,12348.551128703984
1937,17453.198238957528
1938,16737.82672649395
1939,10758.836656562693
1940,8370.567937950487
1941,13807.021731633547
1942,16538.18816487622
1943,9368.760746039217
1944,18578.937905857543
1945,20596.581331836845
1946,33959.42542382414
1947,13032.498052764742
1948,48167.036392286536
1949,16888.479900307342
1950,13688.717398823035
1951,23966.40631173624
1952,19251.79379871735
1953,15906.923639020155
1954,13791.309437432152
1955,11390.101182418817
1956,19221.29346291462
1957,13693.33866182345
1958,19730.556645559845
1959,12000.107898473012
1960,11464.965643025469
1961,8862.27032119417
1962,3130.055695484858
1963,3797.36607274416
1964,3940.6252257568995
1965,5083.0014394584
1966,4899.9994246421265
1967,17264.65070854078
1968,21491.25784871634
1969,20254.607869806438
1970,20635.39994104026
1971,19947.756006579148
1972,17980.02222100433
1973,12959.482097358268
1974,15663.845205198537
1975,21178.860469888576
1976,15532.601335986867
1977,23355.475343081955
1978,23006.107860250922
1979,15877.347555817512
1980,15436.479065578344
1981,14357.876281282486
1982,9757.871090673783
1983,9771.734879675001
1984,5585.794853903091
1985,8289.233709143271
1986,8240.248321338935
1987,6613.563745194406
1988,11326.327753013116
1989,10939.065913578728
1990,11999.183645872923
1991,10904.868567375699
1992,12282.929194098135
1993,10137.276783007488
1994,16514.157597274083
1995,11129.461949195655
1996,15248.855787761655
1997,16447.611410068173
1998,17942.127864400973
1999,15035.353437142709
2000,17574.275329568278
2001,15055.68699434449
2002,17075.178925523942
2003,14394.846385285782
2004,13600.913401815254
2005,13550.07950881074
2006,12124.881999484118
2007,15341.28104776988
2008,10611.880493149656
2009,12996.452201361535
2010,15452.19135977974
2011,14864.366706127475
2012,11590.663996636635
2013,11015.778879385529
2014,11590.663996636635
2015,18928.305388688605
2016,11354.05533101561
2017,11391.949687618966
2018,11088.794834792032
2019,9365.063735638862
2020,9678.385367066716
2021,8040.6097597212065
2022,22445.086532001063
2023,13548.231003610563
2024,14768.244435718952
2025,18479.118625048664
2026,6613.563745194406
2027,5201.305772268912
2028,5719.811480914999
2029,5298.352295277524
2030,9698.718924268498
2031,8316.037034545676
2032,8346.537370348378
2033,8754.132766984578
2034,4798.331638633099
2035,13996.493514650385
2036,6508.198948785022
2037,6539.623537187843
2038,9148.788627219648
2039,13680.399125422293
2040,30162.595742686768
2041,19854.40649397089
2042,10969.56624938143
2043,14401.316153486376
2044,15484.54020078259
2045,19526.29682094173
2046,13676.702115021995
2047,10862.352947771928
2048,9833.659803880495
2049,15387.493677773979
2050,15557.556156189094
2051,7645.953899486107
2052,11977.001583470934
2053,13260.788444985024
2054,5140.305100663478
2055,12784.798355942738
2056,10983.430038382648
2057,9434.382680645038
2058,18542.892054454365
2059,11219.114451403613
2060,13049.134599566227
2061,16848.737038503838
2062,12184.034165889316
2063,11997.335140672774
2064,11734.847402249434
2065,13861.552635038417
2066,18720.348553670105
2067,9914.994032687711
2068,16869.07059570562
2069,9458.413248247176
2070,8950.074318202009
2071,6116.3158463501895
2072,13892.05297084112
2073,12185.882671089494
2074,20503.23181922853
2075,14813.532813122962
2076,8527.690879964473
2077,10673.80541735515
2078,9606.293664260302
2079,10098.920300104073
2080,7834.501429902884
2081,8938.05903440091
2082,12754.760146440065
2083,9587.808612258668
2084,8121.943988528423
2085,9513.868404252076
2086,10233.86117971607
2087,10903.020062175521
2088,6852.020916015579
2089,5237.351623672119
2090,8220.839016737184
2091,13535.753593509435
2092,10316.119661123375
2093,10200.5880861131
2094,6730.943825404829
2095,13380.017030395597
2096,7106.190381038177
2097,6988.348174527695
2098,11712.665339847474
2099,6786.398981409759
2100,13204.871162680065
2101,11807.863357655937
2102,7323.389742057479
2103,9512.944151651987
2104,13788.536679631914
2105,7857.6077449049335
2106,12419.71857891028
2107,15748.87644440608
2108,11196.932389001653
2109,9921.463800888334
2110,9196.849762423924
2111,9714.431218469894
2112,9923.312306088454
2113,6458.2893083805975
2114,7635.787120885216
2115,8804.966659989092
2116,7525.801061475475
2117,8896.467667397228
2118,7695.863539890561
2119,6620.957765995059
2120,6987.886048227665
2121,6685.655448000791
2122,8012.882181718713
2123,5440.687195690174
2124,9780.977405675803
2125,10028.677102497837
2126,12069.42684347916
2127,13038.043568365218
2128,6885.294009618519
2129,7182.903346845007
2130,12442.82489391233
2131,10854.958926971274
2132,12154.458082686731
2133,9066.530145812343
2134,8661.707506976352
2135,10484.333634338313
2136,11465.889895625558
2137,11181.220094800257
2138,12910.496709553874
2139,14798.744771521655
2140,12344.854118303629
2141,8868.740089394792
2142,11955.743773669063
2143,9736.613280871883
2144,15158.279032953607
2145,10709.851268758357
2146,16214.699754847505
2147,13965.068926247593
2148,10031.449860298075
2149,11866.091271461104
2150,23129.03345606182
2151,6292.848092965898
2152,21988.5057475605
2153,13510.336647007207
2154,10023.131586897332
2155,11010.233363785053
2156,15490.085716383095
2157,14534.408527898195
2158,17574.275329568278
2159,13600.913401815254
2160,12325.444813701935
2161,13984.478230849316
2162,19630.737364750996
2163,17088.1184619251
2164,15448.494349379383
2165,14687.834459511825
2166,11530.58757763129
2167,12435.430873111676
2168,16024.30371923055
2169,11752.408201650978
2170,19578.979219146422
2171,14348.633755281684
2172,11347.585562815046
2173,16848.737038503838
2174,15003.004596139828
2175,14405.013163886673
2176,19630.737364750996
2177,15330.1900165689
2178,14765.471677918715
2179,6242.014199961384
2180,15338.508289969643
2181,13115.680786772136
2182,15237.764756560675
2183,12777.404335142055
2184,11888.273333863064
2185,13033.422305364831
2186,8999.983958606434
2187,11857.772998060362
2188,9136.773343418608
2189,49642.1435420176
2190,5852.903855326818
2191,6684.731195400702
2192,7653.34792028676
2193,12475.173734915239
2194,7693.090782090294
2195,13563.01904521187
2196,8547.100184566196
2197,7356.66283566042
2198,10214.451875114319
2199,11451.101854024222
2200,10593.395441148023
2201,17261.877950740512
2202,9730.14351267129
2203,12209.913238691632
2204,14519.620486296888
2205,11166.432053198921
2206,10107.238573504816
2207,12626.751161328662
2208,15759.043223007
2209,29914.896045864763
2210,3490.5142095168994
2211,8194.035691334808
2212,7259.616312651779
2213,9382.162408740405
2214,8487.02376556085
2215,7993.472877117019
2216,12682.206317333621
2217,13380.941282995685
2218,6027.58759674232
2219,5609.8254215052
2220,9457.488995647087
2221,8871.512847195001
2222,8743.965988383687
2223,28864.94509217149
2224,14586.166673502797
2225,11635.028121440555
2226,14578.772652702144
2227,8182.944660133857
2228,15583.43522899138
2229,15935.57546962268
2230,11145.17424339705
2231,14597.257704703748
2232,16584.40079488032
2233,20743.537495249882
2234,14799.669024121744
2235,12312.505277300748
2236,16254.44261665101
2237,17800.71721658841
2238,12466.855461514497
2239,10901.171556975343
2240,7489.755210072239
2241,16917.131730909867
2242,6538.699284587754
2243,4895.37816164174
2244,3389.7706761079608
2245,2890.674272063625
2246,19713.92009875839
2247,2838.454000158992
2248,7720.818360092759
2249,7661.6661936875025
2250,13332.880147791439
2251,55261.5993505169
2252,14696.152732912567
2253,10094.299037103687
2254,12179.41290288893
2255,11806.014852455759
2256,10110.011331305053
2257,11830.045420057897
2258,11835.590935658372
2259,10722.790805159515
2260,20388.624496818346
2261,7649.650909886463
2262,8498.11479676183
2263,17484.62282736035
2264,57622.14049112664
2265,42457.003828979185
2266,12537.098659120704
2267,21485.712333115807
2268,19417.23501413205
2269,13664.686831220897
2270,14444.756025690236
2271,16150.002072841715
2272,14892.09428412997
2273,14289.481588876399
2274,13671.156599421462
2275,16748.91775769496
2276,12311.58102470066
2277,11623.937090239604
2278,12025.062718675239
2279,9353.97270443791
2280,17755.428839184373
2281,7697.712045090739
2282,14007.584545851365
2283,4165.218607576855
2284,4157.824586776202
2285,4682.800063622824
2286,8784.63310278731
2287,17701.822188379592
2288,16638.93169828519
2289,20482.89826202672
2290,21112.314282682637
2291,18456.012310046615
2292,21595.698392525606
2293,21999.596778761508
2294,20604.89960523756
2295,24827.809735012794
2296,21665.017337531754
2297,13954.902147646673
2298,19016.109385696385
2299,20552.217207032867
2300,19757.35997096225
2301,16129.668515639933
2302,14523.317496697186
2303,14047.327407654899
2304,14851.427169726347
2305,7624.696089684236
2306,7623.771837084176
2307,10025.9043446976
2308,9186.682983823033
2309,12506.598323318001
2310,9693.173408668023
2311,7319.692731657124
2312,17805.800605888857
2313,12498.280049917259
2314,14881.927505529049
2315,11118.370917994645
2316,12148.912567086227
2317,16795.130387699057
2318,10621.123019150487
2319,9951.039884090947
2320,10418.711699732492
2321,8005.488160918059
2322,6827.990348413441
2323,17413.455377153994
2324,12275.535173297481
2325,14559.363348100393
2326,13085.180450969434
2327,11182.144347400346
2328,12296.792983099353
2329,12299.56574089962
2330,12843.950522347965
2331,19028.124669497483
2332,17656.533810975583
2333,16801.60015589962
2334,15587.132239391736
2335,16215.624007447594
2336,15392.114940774394
2337,13226.591098781995
2338,16106.562200637884
2339,14588.015178702975
2340,18737.90935307165
2341,14202.601844468707
2342,12877.223615950934
2343,12382.748474907014
2344,13438.244944200764
2345,13025.104031964089
2346,11874.409544861846
2347,12234.868058893859
2348,12057.41155967812
2349,12717.327916136739
2350,15957.75753202464
2351,14537.181285698432
2352,16479.035998470965
2353,16086.228643436072
2354,9363.215230438684
2355,9450.094974846434
2356,14430.89223668896
2357,11280.115123009047
2358,14596.333452103689
2359,9772.65913227509
2360,7733.757896493946
2361,9740.31029127221
2362,24186.378430555807
2363,12513.068091518566
2364,14709.092269313696
2365,8156.141334731452
2366,6371.409563972877
2367,8071.110095523909
2368,7301.20767965549
2369,9704.264439869032
2370,5301.125053077791
2371,5217.9423190703965
2372,10891.004778374452
2373,12126.730504684238
2374,14024.22109265285
2375,13232.13661438247
2376,18587.256179258286
2377,24669.762540398748
2378,13319.940611390251
2379,13104.589755571127
2380,10635.911060751794
2381,14832.017865124624
2382,14658.258376309182
2383,13730.308765826718
2384,14868.063716527831
2385,13151.726638175343
2386,12602.720593726524
2387,9825.341530479782
2388,11002.8393429844
2389,9072.075661412819
2390,15691.572783201002
2391,10263.437262918713
2392,9734.764775671734
2393,11269.024091808038
2394,11227.432724804356
2395,12823.616965146182
2396,13828.279541435448
2397,25248.344668050122
2398,13570.413066012523
2399,5210.548298269743
2400,5132.911079862824
2401,6326.121186568838
2402,11699.725803446316
2403,12714.555158336472
2404,11947.42550026832
2405,12558.356468922604
2406,10205.209349113546
2407,8518.448353963671
2408,10630.365545151319
2409,11133.158959595952
2410,13472.442290403822
2411,10863.277200372017
2412,14852.351422326436
2413,12205.291975691245
2414,12931.754519355774
2415,12109.169705282693
2416,12134.124525484891
2417,9556.384023855877
2418,9840.129572081089
2419,10144.208677508112
2420,9718.12822887025
2421,12805.13191314452
2422,17137.103849729436
2423,15999.811025328381
2424,15310.780711967178
2425,26597.753464170062
2426,12691.448843334452
2427,12426.650473410904
2428,13175.757205777481
2429,9777.280395275506
2430,9676.536861866538
2431,9113.66702841653
2432,9182.061720822618
2433,9719.052481470339
2434,10314.271155923198
2435,10948.30843957956
2436,6580.2906515914365
2437,7737.454906894243
2438,8339.143349547725
2439,8558.191215767176
2440,8306.794508544845
2441,6250.3324733620975
2442,4748.421998228674
2443,8812.360680789745
2444,10665.487143954408
2445,6994.355816428229
2446,12753.373767539917
2447,13098.119987370563
2448,11926.16769046642
2449,6517.441474785854
2450,11311.53971141181
2451,5661.583567109803
2452,17455.046744157677
2453,8156.141334731452
2454,12057.41155967812
2455,8308.643013745022
2456,10769.927687763702
2457,7869.623028705973
2458,7230.964482049254
2459,7348.344562259677
2460,8843.785269192565
2461,7801.228336299944
2462,8757.829777384934
2463,7854.834987104667
2464,12038.002255076368
2465,10964.944986381044
2466,10360.483785927325
2467,7652.4236676867
2468,6844.626895214926
2469,7572.937944079633
2470,16972.586886914825
2471,13368.925999194646
2472,14625.909535306302
2473,6580.2906515914365
2474,12269.989657696977
2475,17084.421451524744
2476,6308.560387167294
2477,12710.858147936146
2478,14630.530798306718
2479,15458.661127980304
2480,15532.601335986867
2481,13485.38182680498
2482,9811.477741478535
2483,9761.56810107411
2484,10280.073809720197
2485,9521.26242505273
2486,16396.77751706366
2487,21852.640615348413
2488,8571.130752168334
2489,13657.292810420244
2490,15806.180105611187
2491,8786.481607987487
2492,14278.390557675448
2493,18157.478720220097
2494,24708.581149602192
2495,18053.038176410802
2496,17701.822188379592
2497,13323.637621790607
2498,6657.003617398266
2499,10862.352947771928
2500,6141.2706665524165
2501,11858.697250660422
2502,13444.714712401357
2503,9555.459771255788
2504,27767.857255874027
2505,12672.96379133279
2506,14165.631740465411
2507,16856.13105930449
2508,15126.854444550816
2509,15925.40869102176
2510,12788.495366343064
2511,10203.360843913368
2512,12638.76644512976
2513,12792.192376743391
2514,22882.258011839906
2515,15807.104358211247
2516,11752.408201650978
2517,10247.724968717288
2518,18089.08402781401
2519,14386.528111885069
2520,15304.310943766613
2521,12347.626876103895
2522,12488.113271316368
2523,12745.979746739264
2524,10552.7283267444
2525,11494.541726228083
2526,10976.036017581995
2527,16776.645335697394
2528,10812.443307367474
2529,8700.526116179826
2530,8163.535355532105
2531,15924.48443842167
2532,12423.415589310636
2533,11713.589592447563
2534,16135.214031240408
2535,18393.16313324106
2536,18692.62097566767
2537,19999.51415218375
2538,10453.83329853561
2539,11374.388888217392
2540,11290.281901609938
2541,10671.956912155001
2542,11302.297185411007
2543,12038.926507676457
2544,10357.711028127058
2545,18007.749799006793
2546,10860.50444257175
2547,8428.795851755684
2548,11718.21085544795
2549,9255.077676229092
2550,72340.86314743444
2551,5343.640672681562
2552,8145.050303530472
2553,6772.535192408541
2554,10730.184825960168
2555,10469.545592737006
2556,8998.135453406256
2557,9552.68701345555
2558,17717.072356280958
2559,10155.299708709092
2560,8656.161991375877
2561,5046.9555880551925
2562,8462.993197958713
2563,9016.620505407918
2564,10278.22530452002
2565,13403.123345397646
2566,10607.25923014924
2567,8487.94801816094
2568,28961.06736258004
2569,24287.121963964746
2570,3393.4676865082874
2571,21650.229295930418
2572,6201.347085557762
2573,24843.52202921419
2574,21693.669168134307
2575,8846.558026992803
2576,9718.744397270319
2577,11867.785734561243
2578,4619.950886817271
2579,10163.617982109834
2580,11471.897537526063
2581,9266.168707430072
2582,7571.089438879484
2583,10545.334305943747
2584,14424.422468488396
2585,13686.868893622857
2586,16111.18346363827
2587,13380.017030395597
2588,10187.648549711972
2589,10357.711028127058
2590,8588.691551569878
2591,23908.17839793107
2592,12754.298020140006
2593,12441.90064131227
2594,13050.058852166316
2595,9964.903673092165
2596,17505.88063716222
2597,11656.285931242455
2598,16512.309092073934
2599,18058.583692011336
2600,44359.11567994818
2601,8520.296859163791
2602,2884.2045038630313
2603,2971.084248270752
2604,2874.03772526214
2605,3281.6331218983396
2606,11240.372261205513
2607,19569.73669314559
2608,36170.23764322058
2609,10672.88116475509
2610,7466.648895070219
2611,30093.27679768062
2612,13117.529291972314
2613,12486.26476611619
2614,11471.435411226033
2615,13544.533993210236
2616,12389.218243107578
2617,16448.535662668262
2618,41735.16254831504
2619,16850.585543703957
2620,11013.93037418538
2621,15288.598649565218
2622,12867.056837350043
2623,16994.768949316785
2624,19508.736021540157
2625,19984.726110582473
2626,10598.940956748498
2627,6701.3677422021865
2628,22223.265907981375
2629,25607.878929482074
2630,17301.620812544046
2631,23141.97299246301
2632,22225.114413181524
2633,13086.104703569494
2634,23968.254816936416
2635,12559.280721522693
2636,14110.17658446051
2637,12550.03819552189
2638,13870.79516103922
2639,13448.411722801684
2640,12428.961104911112
2641,8614.570624372194
2642,12514.916596718744
2643,4669.8605272216955
2644,4802.952901633515
2645,3399.013202108763
2646,3142.995231886045
2647,3816.7753773459117
2648,6592.3059353925055
2649,9902.978748886671
2650,4541.389415810263
2651,4990.576179450174
2652,22410.889185798005
2653,20230.57730220433
2654,17027.117790319666
2655,20913.599973664997
2656,18678.757186666393
2657,15417.069760976592
2658,17676.405241877364
2659,15380.099656973325
2660,17240.62014093864
2661,19121.47418210574
2662,20164.95536759845
2663,17707.367703980126
2664,10561.046600145142
2665,13277.424991786509
2666,11712.665339847474
2667,12159.079345687118
2668,12306.035509100184
2669,14443.831773090147
2670,16348.716381859413
2671,11332.79752121371
2672,6474.925855182053
2673,6900.082051219826
2674,7071.068782235059
2675,5819.630761723849
2676,11808.787610255997
2677,11959.44078406939
2678,16648.17422428602
2679,14052.872923255403
2680,14435.513499689405
2681,16719.341674492316
2682,16686.068580889347
2683,26557.08634976644
2684,16175.88114564403
2685,18987.45755509383
2686,16585.325047480408
2687,19855.33074657095
2688,14594.48494690354
2689,11558.315155633725
2690,20114.121474593936
2691,11159.962284998357
2692,9659.900315065082
2693,14492.817160894483
2694,14533.484275298106
2695,11063.840014589834
2696,10385.438606129552
2697,12000.107898473012
2698,15427.236539577512
2699,10621.123019150487
2700,9914.994032687711
2701,10659.017375753843
2702,10825.382843768632
2703,10034.222618098342
2704,11206.174915002484
2705,10639.60807115215
2706,9757.871090673783
2707,10243.103705716901
2708,14242.34470627224
2709,8893.69490959699
2710,9993.555503694719
2711,21679.80537913306
2712,18160.251478020364
2713,6597.85145099301
2714,4649.526970019884
2715,6235.544431760791
2716,5940.707852334599
2717,11030.566920986865
2718,11430.76829682241
2719,15639.814637596428
2720,13431.7751760002
2721,11375.313140817481
2722,12596.25082552596
2723,11183.992852600466
2724,9599.823896059737
2725,11512.102525629656
2726,12022.289960874972
2727,12661.87276013178
2728,13009.391737762693
